Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Type,City,State,Category,Sub_Category,Brand,Product_Name,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Revenue,COGS,Profit,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Review_Count,Is_Weekend_Order
EC-000119,2022-09-18,CUST0222,Suresh Joshi,New,Bangalore,Karnataka,Beauty,Perfume,LOreal,LOreal Perfume - 546,3,4685.88,15,2108.65,11948.99,7706.09,4242.9,Credit Card,Delivered,6,4.9,250,0
EC-000120,2024-10-13,CUST0229,Sneha Reddy,VIP,Pune,Maharashtra,Books,Fiction Novel,Rupa,Rupa Fiction Novel - 121,1,8890.34,20,1778.07,7112.27,3869.17,3243.1,UPI,Delivered,7,2.7,340,1
EC-000121,2023-02-14,CUST0226,Kavya Pillai,VIP,Ahmedabad,Gujarat,Fashion,Handbag,Adidas,Adidas Handbag - 636,2,12095.17,30,7257.1,16933.24,11361.28,5571.96,Credit Card,Delivered,2,3.5,293,1
EC-000122,2022-06-25,CUST0249,Sneha Reddy,Returning,Chandigarh,Punjab,Books,Travel Guide,Oxford,Oxford Travel Guide - 894,2,8889.77,10,1777.95,16001.59,8283.59,7718.0,UPI,Delivered,3,2.7,165,0
EC-000123,2022-04-04,CUST0051,Karan Mehta,Returning,Surat,Gujarat,Home & Kitchen,Pillow,Milton,Milton Pillow - 716,1,11776.43,30,3532.93,8243.5,4278.07,3965.43,Debit Card,Delivered,3,3.5,80,0
EC-000124,2024-10-25,CUST0273,Aditya Rao,Premium,Surat,Gujarat,Beauty,Face Cream,LOreal,LOreal Face Cream - 254,5,11967.43,15,8975.57,50861.58,27353.56,23508.02,Net Banking,Returned,10,3.0,339,0
EC-000125,2023-10-02,CUST0205,Rahul Kumar,Premium,Surat,Gujarat,Electronics,Earbuds,Sony,Sony Earbuds - 572,5,14702.49,10,7351.24,66161.21,36242.15,29919.06,Net Banking,Cancelled,6,3.0,125,0
EC-000126,2021-10-20,CUST0111,Amit Tiwari,New,Hyderabad,Telangana,Electronics,Smartphone,OnePlus,OnePlus Smartphone - 560,3,8736.78,0,0.0,26210.34,13169.88,13040.46,Cash on Delivery,Returned,9,3.0,248,1
EC-000127,2022-01-15,CUST0184,Rahul Kumar,Returning,Lucknow,UP,Beauty,Shampoo,Himalaya,Himalaya Shampoo - 140,3,2168.52,15,975.83,5529.73,3275.05,2254.68,Debit Card,Delivered,2,1.7,280,0
EC-000128,2022-06-12,CUST0160,Kavya Pillai,Premium,Jaipur,Rajasthan,Beauty,Perfume,Biotique,Biotique Perfume - 795,3,13127.33,20,7876.4,31505.59,17472.08,14033.51,Cash on Delivery,Returned,5,3.0,433,0
EC-000129,2021-06-04,CUST0005,Suresh Joshi,Premium,Unknown,Gujarat,Electronics,Speaker,Realme,Realme Speaker - 358,5,2965.11,10,1482.56,13342.99,5500.79,7842.2,Wallet,Pending,9,3.0,465,0
EC-000130,2021-10-22,CUST0133,Divya Shah,VIP,Bangalore,Karnataka,Beauty,Sunscreen,Ponds,Ponds Sunscreen - 232,4,5279.53,10,2111.81,19006.31,7783.87,11222.44,Cash on Delivery,Delivered,3,3.2,232,0
EC-000131,2023-03-22,CUST0073,Kavya Pillai,Premium,Jaipur,Rajasthan,Beauty,Face Cream,Himalaya,Himalaya Face Cream - 118,4,3174.37,15,1904.62,10792.86,5496.6,5296.26,UPI,Delivered,9,3.0,281,0
EC-000132,2024-04-08,CUST0107,Rahul Kumar,Premium,Pune,Maharashtra,Home & Kitchen,Pressure Cooker,Philips,Philips Pressure Cooker - 964,1,7269.07,30,2180.72,5088.35,3085.25,2003.1,Credit Card,Delivered,3,3.0,318,0
EC-000133,2021-11-11,CUST0253,Suresh Joshi,Returning,Chandigarh,Punjab,Sports,Swimming Goggles,Vector X,Vector X Swimming Goggles - 266,5,138.67,20,138.67,554.68,366.36,188.32,Debit Card,Delivered,10,1.3,179,0
EC-000134,2024-01-14,CUST0154,Pooja Nair,VIP,Bangalore,Karnataka,Beauty,Moisturizer,Mamaearth,Mamaearth Moisturizer - 725,2,11423.34,25,5711.67,17135.01,9584.98,7550.03,UPI,Pending,6,3.0,13,1
EC-000135,2022-05-26,CUST0238,Neha Mishra,VIP,Chennai,Tamil Nadu,Beauty,Moisturizer,Biotique,Biotique Moisturizer - 572,3,3861.31,20,2316.79,9267.14,5690.07,3577.07,UPI,Delivered,8,4.6,362,0
EC-000136,2022-10-05,CUST0015,Riya Bose,Premium,Kolkata,West Bengal,Books,Biography,Random House,Random House Biography - 667,4,1696.86,5,339.37,6448.07,3444.71,3003.36,Credit Card,Delivered,5,3.1,191,0
EC-000137,2021-03-09,CUST0039,Vikram Singh,VIP,Delhi,Delhi,Beauty,Moisturizer,Mamaearth,Mamaearth Moisturizer - 193,1,11087.34,10,1108.73,9978.61,4537.13,5441.48,Debit Card,Cancelled,8,3.0,440,0
EC-000138,2024-09-12,CUST0300,Rahul Kumar,Premium,Kolkata,West Bengal,Books,Textbook,Penguin,Penguin Textbook - 329,1,3250.58,0,0.0,3250.58,1619.6,1630.98,Credit Card,Returned,4,3.0,24,0
EC-000139,2023-03-05,CUST0233,Riya Bose,Returning,Chandigarh,Punjab,Home & Kitchen,Mixer,Milton,Milton Mixer - 877,1,5209.61,25,1302.4,3907.21,2118.45,1788.76,Wallet,Delivered,1,2.4,108,0
EC-000140,2021-05-07,CUST0034,Kavya Pillai,New,Mumbai,Maharashtra,Books,Comics,Random House,Random House Comics - 894,2,1395.11,0,0.0,2790.22,1565.68,1224.54,UPI,Cancelled,3,3.0,110,1
EC-000141,2024-11-26,CUST0101,Rahul Kumar,New,Mumbai,Maharashtra,Fashion,Saree,Zara,Zara Saree - 956,1,8510.43,5,425.52,8084.91,4152.67,3932.24,Net Banking,Returned,10,3.0,5,0
EC-000142,2022-12-05,CUST0229,Arjun Sharma,Premium,Surat,Gujarat,Sports,Cycle,Decathlon,Decathlon Cycle - 346,4,9724.17,20,7779.34,31117.34,17775.27,13342.07,Cash on Delivery,Returned,5,3.0,376,0
EC-000143,2023-02-17,CUST0070,Arjun Sharma,VIP,Surat,Gujarat,Books,Self Help,Bloomsbury,Bloomsbury Self Help - 994,1,212.26,0,0.0,212.26,99.25,113.01,Net Banking,Cancelled,9,3.0,111,0
EC-000144,2021-06-26,CUST0152,Pooja Nair,New,Pune,Maharashtra,Electronics,Camera,Sony,Sony Camera - 890,4,12777.18,10,5110.87,45997.85,19611.93,26385.92,Cash on Delivery,Delivered,2,4.2,310,0
EC-000145,2023-09-11,CUST0040,Amit Tiwari,VIP,Bangalore,Karnataka,Beauty,Moisturizer,Himalaya,Himalaya Moisturizer - 746,1,1295.48,0,0.0,1295.48,722.04,573.44,Debit Card,Pending,3,3.0,228,0
EC-000146,2023-04-02,CUST0075,Aditya Rao,Premium,Ahmedabad,Gujarat,Fashion,T-Shirt,Puma,Puma T-Shirt - 627,4,14959.11,0,0.0,59836.44,40029.57,19806.87,Net Banking,Delivered,4,3.3,3,0
EC-000147,2022-05-12,CUST0062,Aditya Rao,Premium,Mumbai,Maharashtra,Sports,Football,Adidas,Adidas Football - 227,1,7412.16,30,2223.65,5188.51,3200.63,1987.88,UPI,Pending,1,3.0,440,0
EC-000148,2023-03-16,CUST0300,Rohan Gupta,New,Ahmedabad,Gujarat,Books,Comics,Bloomsbury,Bloomsbury Comics - 844,2,8395.77,15,2518.73,14272.81,8156.68,6116.13,Net Banking,Delivered,8,2.1,132,0
EC-000150,2023-08-02,CUST0293,Kavya Pillai,Premium,Chandigarh,Punjab,Beauty,Perfume,LOreal,LOreal Perfume - 754,1,9198.24,15,1379.74,7818.5,3804.4,4014.1,Credit Card,Cancelled,6,5.0,381,0
EC-000151,2022-01-05,CUST0259,Amit Tiwari,New,Kolkata,West Bengal,Electronics,Camera,Realme,Realme Camera - 229,3,13987.01,10,4196.1,37764.93,18738.68,19026.25,Credit Card,Pending,10,3.0,160,0
EC-000152,2024-10-02,CUST0013,Amit Tiwari,Premium,Pune,Maharashtra,Fashion,Handbag,Puma,Puma Handbag - 480,2,6868.59,10,1373.72,12363.46,6980.17,5383.29,Net Banking,Delivered,10,3.2,167,0
EC-000153,,CUST0265,Sneha Reddy,New,Jaipur,Rajasthan,Electronics,Smartwatch,Apple,Apple Smartwatch - 853,2,1409.23,10,281.85,2536.61,1120.29,1416.32,Debit Card,Delivered,5,1.0,458,1
EC-000155,2024-02-26,CUST0076,Neha Mishra,New,Ahmedabad,Gujarat,Fashion,Handbag,Zara,Zara Handbag - 663,5,10989.93,5,2747.48,52202.17,35575.89,16626.28,Cash on Delivery,Pending,6,3.0,482,0
EC-000156,2022-06-17,CUST0267,Karan Mehta,Returning,Bangalore,Karnataka,Home & Kitchen,Bedsheet,Milton,Milton Bedsheet - 342,3,13904.1,25,10428.08,31284.22,19286.06,11998.16,Net Banking,Delivered,4,1.2,360,0
EC-000157,2024-09-05,CUST0005,Rahul Kumar,Premium,Lucknow,UP,Electronics,Tablet,Boat,Boat Tablet - 507,5,3104.25,10,1552.12,13969.13,6273.49,7695.64,Wallet,Delivered,10,1.7,338,0
EC-000158,2024-10-03,CUST0042,Rahul Kumar,VIP,Kolkata,West Bengal,Beauty,Perfume,Mamaearth,Mamaearth Perfume - 577,3,9543.0,30,8588.7,20040.3,13474.29,6566.01,Wallet,Delivered,3,2.3,88,0
EC-000159,2022-03-14,CUST0179,Sneha Reddy,Returning,Jaipur,Rajasthan,Sports,Cricket Bat,Nike,Nike Cricket Bat - 411,2,12267.33,25,6133.66,18401.0,9784.56,8616.44,Debit Card,Delivered,9,2.5,124,1
EC-000160,2023-02-09,CUST0153,Rohan Gupta,Returning,Chennai,Tamil Nadu,Fashion,Saree,Puma,Puma Saree - 740,1,11239.38,10,1123.94,10115.44,5571.75,4543.69,UPI,Pending,4,3.0,144,0
EC-000161,2022-10-19,CUST0104,Aditya Rao,New,Jaipur,Rajasthan,Sports,Cycle,Decathlon,Decathlon Cycle - 945,1,5933.08,25,1483.27,4449.81,2489.92,1959.89,Credit Card,Delivered,3,1.3,434,0
EC-000162,2022-10-14,CUST0179,Arjun Sharma,VIP,Lucknow,UP,Electronics,Smartphone,Realme,Realme Smartphone - 742,3,6529.77,10,1958.93,17630.38,8812.45,8817.93,Cash on Delivery,Pending,10,3.0,455,1
EC-000163,2024-05-15,CUST0157,Priya Patel,Returning,Ahmedabad,Gujarat,Home & Kitchen,Pillow,Bajaj,Bajaj Pillow - 550,2,2175.15,5,217.51,4132.79,2637.58,1495.21,Net Banking,Pending,2,3.0,288,0
EC-000164,2022-06-28,CUST0157,Neha Mishra,VIP,Pune,Maharashtra,Books,Comics,Harper,Harper Comics - 233,4,11147.77,20,8918.22,35672.86,20402.92,15269.94,UPI,Pending,6,3.0,37,1
EC-000165,2024-02-09,CUST0254,Vikram Singh,New,Pune,Maharashtra,Sports,Cycle,Decathlon,Decathlon Cycle - 151,1,4744.66,5,237.23,4507.43,2138.99,2368.44,UPI,Delivered,8,4.0,195,0
EC-000166,2022-06-19,CUST0294,Ananya Iyer,VIP,Kolkata,West Bengal,Books,Travel Guide,Random House,Random House Travel Guide - 627,2,11460.63,5,1146.06,21775.2,14437.6,7337.6,Net Banking,Delivered,6,2.4,396,0
EC-000167,2024-09-15,CUST0136,Neha Mishra,New,Unknown,Maharashtra,Books,Textbook,Scholastic,Scholastic Textbook - 151,4,6909.3,0,0.0,27637.2,16062.39,11574.81,UPI,Delivered,4,3.0,260,0
EC-000168,2024-05-18,CUST0095,Kavya Pillai,Returning,Surat,Gujarat,Books,Biography,Rupa,Rupa Biography - 370,5,3515.85,25,4394.81,13184.44,8130.52,5053.92,Wallet,Delivered,1,3.9,114,0
EC-000169,2024-01-19,CUST0148,Neha Mishra,Premium,Pune,Maharashtra,Home & Kitchen,Cookware,Pigeon,Pigeon Cookware - 175,3,8526.07,0,0.0,25578.21,15726.86,9851.35,Net Banking,Delivered,9,3.4,10,0
EC-000170,2021-03-04,CUST0218,Aditya Rao,Premium,Jaipur,Rajasthan,Sports,Football,Yonex,Yonex Football - 873,2,5203.61,10,1040.72,9366.5,4385.44,4981.06,Debit Card,Delivered,7,2.7,140,0
EC-000171,2021-01-02,CUST0171,Aditya Rao,VIP,Kolkata,West Bengal,Fashion,Jacket,Adidas,Adidas Jacket - 631,2,9210.67,20,3684.27,14737.07,5974.9,8762.17,Net Banking,Pending,3,3.0,459,0
EC-000172,2023-03-13,CUST0293,Divya Shah,Premium,Bangalore,Karnataka,Fashion,Jacket,Adidas,Adidas Jacket - 619,4,8520.48,10,3408.19,30673.73,18680.16,11993.57,Cash on Delivery,Pending,10,3.0,327,1
EC-000173,2024-01-12,CUST0051,Sneha Reddy,VIP,Lucknow,UP,Sports,Football,Nivia,Nivia Football - 697,2,11591.58,10,2318.32,20864.84,10689.7,10175.14,UPI,Pending,6,3.0,28,0
EC-000174,2024-05-21,CUST0101,Pooja Nair,New,Surat,Gujarat,Beauty,Moisturizer,Dove,Dove Moisturizer - 697,1,13890.97,0,0.0,13890.97,7435.17,6455.8,Net Banking,Cancelled,10,3.0,404,1
EC-000175,2024-03-27,CUST0055,Sneha Reddy,Returning,Chandigarh,Punjab,Fashion,Jacket,Puma,Puma Jacket - 119,2,12599.58,20,5039.83,20159.33,8817.67,11341.66,Net Banking,Delivered,4,4.7,370,1
EC-000176,2022-07-17,CUST0202,Priya Patel,Returning,Kolkata,West Bengal,Home & Kitchen,Curtains,Philips,Philips Curtains - 631,5,5751.65,25,7189.56,21568.69,13443.22,8125.47,Debit Card,Returned,10,3.0,435,0
EC-000178,2024-04-08,CUST0210,Divya Shah,Returning,Chandigarh,Punjab,Beauty,Hair Oil,Ponds,Ponds Hair Oil - 404,1,12966.42,10,1296.64,11669.78,7899.13,3770.65,UPI,Cancelled,5,3.0,474,0
EC-000179,2023-08-12,CUST0251,Rohan Gupta,Premium,Chandigarh,Punjab,Beauty,Shampoo,Dove,Dove Shampoo - 224,2,13784.98,15,4135.49,23434.47,13501.08,9933.39,Cash on Delivery,Pending,9,3.0,178,0
EC-000180,2023-03-10,CUST0177,Rahul Kumar,Premium,Kolkata,West Bengal,Beauty,Sunscreen,Biotique,Biotique Sunscreen - 552,1,7525.68,30,2257.7,5267.98,2769.26,2498.72,Wallet,Delivered,1,4.7,284,0
EC-000181,2023-09-23,CUST0084,Sneha Reddy,Returning,Chennai,Tamil Nadu,Home & Kitchen,Pillow,Pigeon,Pigeon Pillow - 348,3,9520.74,5,1428.11,27134.11,10960.24,16173.87,Credit Card,Delivered,5,3.7,360,0
EC-000182,2021-02-14,CUST0063,Riya Bose,New,Surat,Gujarat,Beauty,Sunscreen,LOreal,LOreal Sunscreen - 797,1,8403.85,5,420.19,7983.66,5254.76,2728.9,Debit Card,Pending,6,3.0,188,1
EC-000183,2024-08-21,CUST0211,Aditya Rao,Premium,Kolkata,West Bengal,Electronics,Smartwatch,Apple,Apple Smartwatch - 761,1,4563.98,25,1140.99,3422.99,1687.47,1735.52,Credit Card,Delivered,4,2.6,317,1
EC-000184,2021-03-14,CUST0019,Suresh Joshi,VIP,Chennai,Tamil Nadu,Electronics,Camera,Boat,Boat Camera - 290,5,9412.14,20,9412.14,37648.56,19325.68,18322.88,Wallet,Delivered,3,4.3,17,1
EC-000185,2021-06-10,CUST0194,Riya Bose,Returning,Hyderabad,Telangana,Home & Kitchen,Mixer,Prestige,Prestige Mixer - 971,1,11655.36,20,2331.07,9324.29,4997.69,4326.6,Cash on Delivery,Pending,8,3.0,475,0
EC-000186,2022-12-15,CUST0132,Ananya Iyer,New,Delhi,Delhi,Books,Textbook,Harper,Harper Textbook - 854,1,6071.37,10,607.14,5464.23,3103.09,2361.14,UPI,Pending,5,3.0,384,0
EC-000187,2024-07-17,CUST0162,Suresh Joshi,New,Chennai,Tamil Nadu,Home & Kitchen,Lamp,Hawkins,Hawkins Lamp - 289,5,1225.0,5,306.25,5818.75,3642.39,2176.36,Debit Card,Delivered,6,2.1,379,0
EC-000188,2024-04-15,CUST0008,Divya Shah,New,Mumbai,Maharashtra,Books,Textbook,Harper,Harper Textbook - 367,1,478.26,10,47.83,430.43,192.34,238.09,Wallet,Delivered,5,3.9,320,0
EC-000190,2024-03-15,CUST0264,Kavya Pillai,VIP,Chennai,Tamil Nadu,Home & Kitchen,Lamp,Philips,Philips Lamp - 875,1,12018.75,5,600.94,11417.81,5178.7,6239.11,Cash on Delivery,Delivered,10,3.6,417,0
EC-000191,2021-09-15,CUST0120,Neha Mishra,New,Chennai,Tamil Nadu,Beauty,Moisturizer,LOreal,LOreal Moisturizer - 677,3,3723.27,25,2792.45,8377.36,5166.15,3211.21,Credit Card,Pending,9,3.0,301,0
EC-000193,2021-08-05,CUST0151,Amit Tiwari,New,Ahmedabad,Gujarat,Books,Fiction Novel,Random House,Random House Fiction Novel - 672,2,293.73,30,176.24,411.22,175.04,236.18,Net Banking,Returned,9,3.0,84,0
EC-000194,2024-05-27,CUST0285,Karan Mehta,New,Chandigarh,Punjab,Beauty,Moisturizer,Himalaya,Himalaya Moisturizer - 146,3,1929.38,0,0.0,5788.14,3837.15,1950.99,Net Banking,Pending,1,3.0,187,1
EC-000195,2021-08-02,CUST0011,Ananya Iyer,Returning,Jaipur,Rajasthan,Home & Kitchen,Pillow,Prestige,Prestige Pillow - 884,2,13400.81,0,0.0,26801.62,17293.29,9508.33,Wallet,Returned,5,3.0,233,0
EC-000196,2024-07-13,CUST0020,Vikram Singh,Premium,Pune,Maharashtra,Beauty,Hair Oil,Biotique,Biotique Hair Oil - 221,2,5509.58,15,1652.87,9366.29,3842.69,5523.6,Debit Card,Pending,2,3.0,260,1
EC-000197,2022-01-25,CUST0280,Amit Tiwari,VIP,Bangalore,Karnataka,Sports,Football,Vector X,Vector X Football - 644,5,6200.23,25,7750.29,23250.86,13151.02,10099.84,Net Banking,Delivered,1,2.7,80,0
EC-000198,2023-04-24,CUST0224,Kavya Pillai,New,Pune,Maharashtra,Fashion,Jeans,Nike,Nike Jeans - 346,2,8530.07,5,853.01,16207.13,11273.84,4933.29,Debit Card,Delivered,2,2.9,208,0
EC-000199,2021-04-24,CUST0040,Amit Tiwari,Returning,Mumbai,Maharashtra,Electronics,Smartphone,Boat,Boat Smartphone - 652,2,434.79,15,130.44,739.14,355.23,383.91,Debit Card,Returned,1,3.0,449,0
EC-000200,2023-10-20,CUST0004,Divya Shah,Returning,Hyderabad,Telangana,Electronics,Laptop,Boat,Boat Laptop - 776,5,6098.0,5,1524.5,28965.5,13480.74,15484.76,Cash on Delivery,Delivered,6,3.6,153,1
EC-000201,2022-11-22,CUST0293,Riya Bose,New,Hyderabad,Telangana,Fashion,Kurta,Levis,Levis Kurta - 452,2,13518.53,0,0.0,27037.06,16421.41,10615.65,Wallet,Cancelled,7,3.0,74,0
EC-000202,2024-07-05,CUST0041,Ananya Iyer,VIP,Jaipur,Rajasthan,Beauty,Perfume,Ponds,Ponds Perfume - 346,2,7991.96,10,1598.39,14385.53,9271.71,5113.82,Debit Card,Returned,5,3.0,421,0
EC-000203,2024-01-18,CUST0076,Vikram Singh,VIP,Bangalore,Karnataka,Home & Kitchen,Cookware,Hawkins,Hawkins Cookware - 348,2,8357.25,30,5014.35,11700.15,6966.57,4733.58,UPI,Returned,7,3.0,86,0
EC-000204,2023-02-18,CUST0134,Rohan Gupta,VIP,Delhi,Delhi,Fashion,Saree,Puma,Puma Saree - 789,5,263.84,15,197.88,1121.32,494.58,626.74,Cash on Delivery,Delivered,4,4.6,218,0
EC-000205,2022-08-07,CUST0173,Arjun Sharma,Returning,Delhi,Delhi,Sports,Yoga Mat,Yonex,Yonex Yoga Mat - 294,2,9047.7,5,904.77,17190.63,10305.97,6884.66,Wallet,Delivered,6,1.7,400,1
EC-000206,2022-07-08,CUST0130,Divya Shah,VIP,Ahmedabad,Gujarat,Electronics,Camera,Xiaomi,Xiaomi Camera - 577,2,6125.28,5,612.53,11638.03,7346.78,4291.25,Cash on Delivery,Delivered,9,2.7,309,0
EC-000207,2024-08-04,CUST0029,Karan Mehta,Premium,Hyderabad,Telangana,Beauty,Lipstick,Himalaya,Himalaya Lipstick - 420,3,2847.13,10,854.14,7687.25,3283.23,4404.02,Net Banking,Delivered,8,4.1,148,0
EC-000208,2022-01-09,CUST0113,Kavya Pillai,Premium,Chennai,Tamil Nadu,Electronics,Smartwatch,Xiaomi,Xiaomi Smartwatch - 256,3,4401.54,25,3301.16,9903.46,5018.1,4885.36,Debit Card,Cancelled,9,3.0,186,0
EC-000209,2022-08-18,CUST0069,Riya Bose,VIP,Lucknow,UP,Home & Kitchen,Pressure Cooker,Pigeon,Pigeon Pressure Cooker - 571,3,14244.67,30,12820.2,29913.81,15525.11,14388.7,Debit Card,Delivered,6,4.8,311,0
EC-000210,2024-03-18,CUST0227,Priya Patel,New,Bangalore,Karnataka,Electronics,Moisturizer,Himalaya,Himalaya Moisturizer - 937,1,4121.68,5,206.08,3915.6,2200.38,1715.22,Wallet,Cancelled,1,3.0,243,0
EC-000211,2022-02-23,CUST0201,Karan Mehta,VIP,Kolkata,West Bengal,Electronics,Speaker,Samsung,Samsung Speaker - 482,3,12711.48,5,1906.72,36227.72,24872.9,11354.82,Credit Card,Delivered,3,1.6,153,0
EC-000212,2024-01-01,CUST0017,Kavya Pillai,New,Lucknow,UP,Sports,Badminton Kit,Nivia,Nivia Badminton Kit - 117,2,1688.31,15,506.49,2870.13,1212.75,1657.38,Cash on Delivery,Cancelled,9,3.0,128,0
EC-000213,2024-03-04,CUST0025,Vikram Singh,Returning,Hyderabad,Telangana,Beauty,Lipstick,Mamaearth,Mamaearth Lipstick - 296,1,10603.39,0,0.0,10603.39,6144.51,4458.88,Cash on Delivery,Cancelled,2,3.0,38,0
EC-000214,2024-02-12,CUST0172,Pooja Nair,Returning,Pune,Maharashtra,Sports,Cricket Bat,Yonex,Yonex Cricket Bat - 407,3,12304.62,10,3691.39,33222.47,21256.56,11965.91,Wallet,Returned,7,3.0,434,0
EC-000215,2021-02-13,CUST0017,Riya Bose,New,Surat,Gujarat,Electronics,Camera,Xiaomi,Xiaomi Camera - 752,2,1636.1,30,981.66,2290.54,1132.39,1158.15,Credit Card,Returned,7,3.0,329,1
EC-000216,2024-11-26,CUST0080,Sneha Reddy,New,Ahmedabad,Gujarat,Beauty,Shampoo,Lakme,Lakme Shampoo - 335,1,6745.49,30,2023.65,4721.84,2150.99,2570.85,Debit Card,Cancelled,6,3.0,215,0
EC-000217,2021-11-09,CUST0215,Priya Patel,Returning,Hyderabad,Telangana,Beauty,Sunscreen,Biotique,Biotique Sunscreen - 970,3,11010.15,0,0.0,33030.45,21204.5,11825.95,UPI,Cancelled,9,3.0,484,0
EC-000218,2024-02-10,CUST0059,Pooja Nair,VIP,Bangalore,Karnataka,Electronics,Laptop,Boat,Boat Laptop - 793,1,13560.12,30,4068.04,9492.08,5638.29,3853.79,Cash on Delivery,Cancelled,3,3.0,409,0
EC-000219,2021-09-24,CUST0199,Sneha Reddy,VIP,Chandigarh,Punjab,Home & Kitchen,Curtains,Milton,Milton Curtains - 337,1,14166.48,5,708.32,13458.16,5542.45,7915.71,Credit Card,Delivered,6,3.8,400,0
EC-000220,2024-06-01,CUST0270,Riya Bose,Returning,Lucknow,UP,Home & Kitchen,Lamp,Milton,Milton Lamp - 464,2,8562.38,20,3424.95,13699.81,9242.53,4457.28,Cash on Delivery,Returned,5,3.0,334,0
EC-000221,2024-02-25,CUST0215,Pooja Nair,New,Surat,Gujarat,Books,Comics,Harper,Harper Comics - 184,5,10992.25,20,10992.25,43969.0,20128.12,23840.88,UPI,Delivered,10,1.5,476,0
EC-000222,2024-06-12,CUST0103,Arjun Sharma,Premium,Surat,Gujarat,Fashion,Kurta,Puma,Puma Kurta - 555,2,11201.46,5,1120.15,21282.77,8863.52,12419.25,UPI,Delivered,2,2.8,272,0
EC-000223,2024-08-18,CUST0131,Kavya Pillai,New,Delhi,Delhi,Home & Kitchen,Mixer,Philips,Philips Mixer - 126,3,8454.09,5,1268.11,24094.16,13114.9,10979.26,Credit Card,Cancelled,9,3.0,292,0
EC-000224,2023-07-01,CUST0039,Suresh Joshi,New,Lucknow,UP,Home & Kitchen,Lamp,Prestige,Prestige Lamp - 842,3,5164.14,20,3098.48,12393.94,7652.39,4741.55,Cash on Delivery,Returned,5,3.0,14,0
EC-000225,2024-03-05,CUST0161,Rohan Gupta,VIP,Bangalore,Karnataka,Fashion,Jacket,Adidas,Adidas Jacket - 249,1,8122.18,25,2030.55,6091.63,3645.82,2445.81,Credit Card,Delivered,5,4.0,15,0
EC-000226,2024-02-12,CUST0170,Riya Bose,Returning,Kolkata,West Bengal,Fashion,Kurta,Levis,Levis Kurta - 568,5,9276.36,10,4638.18,41743.62,19614.82,22128.8,Credit Card,Delivered,5,1.1,33,0
EC-000227,2024-06-15,CUST0096,Vikram Singh,Premium,Kolkata,West Bengal,Fashion,Saree,Zara,Zara Saree - 428,3,13133.05,10,3939.91,35459.24,19810.41,15648.83,Cash on Delivery,Returned,6,3.0,226,0
EC-000228,2024-06-10,CUST0245,Pooja Nair,Premium,Pune,Maharashtra,Beauty,Shampoo,Biotique,Biotique Shampoo - 485,3,14969.22,5,2245.38,42662.28,21553.56,21108.72,UPI,Cancelled,8,3.0,235,0
EC-000229,2022-11-25,CUST0065,Amit Tiwari,Returning,Lucknow,UP,Books,Textbook,Penguin,Penguin Textbook - 548,1,8753.28,5,437.66,8315.62,4004.02,4311.6,UPI,Delivered,9,2.6,477,0
EC-000230,2024-03-21,CUST0146,Rohan Gupta,Returning,Kolkata,West Bengal,Beauty,Face Cream,Ponds,Ponds Face Cream - 832,1,1746.06,25,436.51,1309.55,663.14,646.41,Net Banking,Delivered,5,2.1,445,1
EC-000231,2024-09-17,CUST0073,Priya Patel,Premium,Lucknow,UP,Books,Fiction Novel,Scholastic,Scholastic Fiction Novel - 818,5,727.19,15,545.39,3090.56,1252.8,1837.76,Cash on Delivery,Cancelled,7,3.0,398,0
EC-000232,2022-11-22,CUST0293,Priya Patel,VIP,Delhi,Delhi,Sports,Badminton Kit,Decathlon,Decathlon Badminton Kit - 870,1,5935.29,30,1780.59,4154.7,1816.98,2337.72,UPI,Delivered,6,4.8,60,0
EC-000233,2022-09-24,CUST0011,Pooja Nair,VIP,Delhi,Delhi,Books,Fiction Novel,Penguin,Penguin Fiction Novel - 483,5,1432.22,10,716.11,6444.99,3385.39,3059.6,Net Banking,Cancelled,9,3.0,61,0
EC-000234,2022-06-01,CUST0072,Divya Shah,VIP,Lucknow,UP,Books,Travel Guide,Bloomsbury,Bloomsbury Travel Guide - 187,5,14838.86,25,18548.58,55645.72,34667.61,20978.11,Credit Card,Delivered,8,1.3,147,0
EC-000235,2024-04-17,CUST0107,Riya Bose,New,Hyderabad,Telangana,Beauty,Shampoo,Himalaya,Himalaya Shampoo - 548,5,9779.74,10,4889.87,44008.83,25627.27,18381.56,Wallet,Delivered,8,3.1,225,0
EC-000236,2021-12-04,CUST0262,Sneha Reddy,Returning,Delhi,Delhi,Beauty,Perfume,Himalaya,Himalaya Perfume - 858,1,3385.24,10,338.52,3046.72,1389.1,1657.62,Debit Card,Delivered,1,4.1,4,0
EC-000237,2024-08-08,CUST0009,Ananya Iyer,Returning,Bangalore,Karnataka,Sports,Dumbbell,Vector X,Vector X Dumbbell - 755,5,9483.69,10,4741.85,42676.6,19840.23,22836.37,Wallet,Pending,7,3.0,98,0
EC-000238,2022-08-19,CUST0178,Arjun Sharma,Returning,Chandigarh,Punjab,Books,Comics,Penguin,Penguin Comics - 310,4,14924.13,20,11939.3,47757.22,21594.31,26162.91,UPI,Returned,7,3.0,337,0
